preprocessing,k1,b,query_id,query_text,rank,document_id,document_title,score,relevant
without_stopwords_with_stemming,0.5,0.0,111,"have the effects of an elastic edge restraint been considered in
previous papers on panel flutter .",6,856,"some experimental studies of panel flutter at mach
1 .3.",13.262310747496945,False
without_stopwords_with_stemming,0.5,0.0,111,"have the effects of an elastic edge restraint been considered in
previous papers on panel flutter .",7,874,the use of models for the determination of critical flutter speeds .,13.178188844362666,False
without_stopwords_with_stemming,0.5,0.0,111,"have the effects of an elastic edge restraint been considered in
previous papers on panel flutter .",8,889,"a simplified method of elastic stability analysis for
thin cylindrical shells .",13.038944935418147,False
without_stopwords_with_stemming,0.5,0.0,111,"have the effects of an elastic edge restraint been considered in
previous papers on panel flutter .",9,1131,"the effect of axial constraint on the instability of
thin conical shells under external pressure .",12.933797518442304,False
without_stopwords_with_stemming,0.5,0.0,111,"have the effects of an elastic edge restraint been considered in
previous papers on panel flutter .",10,1392,"the solution of small displacement, stability or vibration
problems concerning a flat rectangular panel when the
edges are either clamped or simply supported .",12.644360734347504,False
without_stopwords_with_stemming,0.5,0.0,112,"has the solution of the clamped plate problem,  in the classical theory
of bending,  been reduced to two successive membrane boundary value
problems .",1,641,"reduction of the clamped plate to two membrane problems
with an application to uniformly loaded sectors .",33.78309919467908,False
without_stopwords_with_stemming,0.5,0.0,112,"has the solution of the clamped plate problem,  in the classical theory
of bending,  been reduced to two successive membrane boundary value
problems .",2,730,on the bending of a clamped plate .,23.79028414996504,True
without_stopwords_with_stemming,0.5,0.0,112,"has the solution of the clamped plate problem,  in the classical theory
of bending,  been reduced to two successive membrane boundary value
problems .",3,734,"the bending of uniformly loaded clamped plate in the
form of a circular sector .",22.258896044910532,False
without_stopwords_with_stemming,0.5,0.0,112,"has the solution of the clamped plate problem,  in the classical theory
of bending,  been reduced to two successive membrane boundary value
problems .",4,422,"bending of a square plate with two adjacent edges free
and the others clamped or simply supported .",18.024079182620834,False
without_stopwords_with_stemming,0.5,0.0,112,"has the solution of the clamped plate problem,  in the classical theory
of bending,  been reduced to two successive membrane boundary value
problems .",5,454,"several approximate analyses of the bending of a rectangular
cantilever plate by uniform normal pressure .",14.9042303733412,False
without_stopwords_with_stemming,0.5,0.0,112,"has the solution of the clamped plate problem,  in the classical theory
of bending,  been reduced to two successive membrane boundary value
problems .",6,1119,plastic stability theory of thin shells .,14.749554827471373,False
without_stopwords_with_stemming,0.5,0.0,112,"has the solution of the clamped plate problem,  in the classical theory
of bending,  been reduced to two successive membrane boundary value
problems .",7,936,"a donnell-type theory for asymmetrical bending and
buckling of thin conical shells .",14.609117612132938,False
without_stopwords_with_stemming,0.5,0.0,112,"has the solution of the clamped plate problem,  in the classical theory
of bending,  been reduced to two successive membrane boundary value
problems .",8,733,the bending of a sectorial plate .,14.588955029315517,False
without_stopwords_with_stemming,0.5,0.0,112,"has the solution of the clamped plate problem,  in the classical theory
of bending,  been reduced to two successive membrane boundary value
problems .",9,14,"piston theory - a new aerodynamic tool for the
aeroelastician .",14.510691094830865,False
without_stopwords_with_stemming,0.5,0.0,112,"has the solution of the clamped plate problem,  in the classical theory
of bending,  been reduced to two successive membrane boundary value
problems .",10,736,the bending of a wedge shaped plate .,14.32043130113534,False
without_stopwords_with_stemming,0.5,0.0,113,"what data exists on oscillatory aerodynamic forces on control surfaces
at transonic mach numbers .",1,704,"a systematic kernel function procedure for determining aerodynamic
forces on oscillating or steady finite wings at subsonic speeds .",19.255593603803298,False
without_stopwords_with_stemming,0.5,0.0,113,"what data exists on oscillatory aerodynamic forces on control surfaces
at transonic mach numbers .",2,14,"piston theory - a new aerodynamic tool for the
aeroelastician .",15.100062701600294,False
without_stopwords_with_stemming,0.5,0.0,113,"what data exists on oscillatory aerodynamic forces on control surfaces
at transonic mach numbers .",3,815,"investigation of several blunt bodies to determine
trans- onic aerodynamic characteristics including effects
of spinning and of extendible afterbody flaps and some
measurements of unsteady base pressures .",14.40101246625788,False
without_stopwords_with_stemming,0.5,0.0,113,"what data exists on oscillatory aerodynamic forces on control surfaces
at transonic mach numbers .",4,685,"aerodynamic effects of some configuration variables
on the aeroelastic characteristics of lifting surfaces
at mach numbers from 0. 7 to 6. 86 .",13.649514176418126,False
without_stopwords_with_stemming,0.5,0.0,113,"what data exists on oscillatory aerodynamic forces on control surfaces
at transonic mach numbers .",5,856,"some experimental studies of panel flutter at mach
1 .3.",13.572683889448427,False
without_stopwords_with_stemming,0.5,0.0,113,"what data exists on oscillatory aerodynamic forces on control surfaces
at transonic mach numbers .",6,33,the prospects for magneto-aerodynamics .,13.466661785751882,False
without_stopwords_with_stemming,0.5,0.0,113,"what data exists on oscillatory aerodynamic forces on control surfaces
at transonic mach numbers .",7,798,"interaction between shock waves and boundary layers, with a note on the
effects of the interaction of the performance of supersonic intakes .",13.30739700516638,False
without_stopwords_with_stemming,0.5,0.0,113,"what data exists on oscillatory aerodynamic forces on control surfaces
at transonic mach numbers .",8,709,"static longitudinal aerodynamic characteristics at transonic speeds and
angles of attack up to 99degree of a reentry glider having folding
wingtip panels .",13.113565805876723,False
without_stopwords_with_stemming,0.5,0.0,113,"what data exists on oscillatory aerodynamic forces on control surfaces
at transonic mach numbers .",9,927,"investigation of normal force distributions and wake
vortex characteristics of bodies of revolution at supersonic
speeds .",12.471686056137276,False
without_stopwords_with_stemming,0.5,0.0,113,"what data exists on oscillatory aerodynamic forces on control surfaces
at transonic mach numbers .",10,272,"oscillatory aerodynamic coefficients for a unified supersonic
hypersonic strip theory .",12.354897732800122,False
without_stopwords_with_stemming,0.5,0.0,114,"it is not likely that the airforces on a wing of general planform
oscillating in transonic flow can be determined by purely analytical
methods . is it possible to determine the airforces on a single
particular planform, such as the rectangular one by such method .",1,919,"theoretical studies of unsteady transonic flow . part iii . the
oscillating low aspect ratio rectangular wing .",21.17385506584238,True
without_stopwords_with_stemming,0.5,0.0,114,"it is not likely that the airforces on a wing of general planform
oscillating in transonic flow can be determined by purely analytical
methods . is it possible to determine the airforces on a single
particular planform, such as the rectangular one by such method .",2,895,"the airforces on the low aspect ratio rectangular wing
oscillating in sonic flow .",20.781195812998842,False
